WKT,order,lat,lon,count
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Psocodea,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Psocodea,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Psocodea,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995170.34223639 1975827.12601597)",Sessilia,1975827.12601597,5995170.34223639,"1"
"POINT (5994351.7372064 1978011.41601509)",Coleoptera,1978011.41601509,5994351.7372064,"1"
"POINT (5995384.61425481 1979367.59711192)",Araneae,1979367.59711192,5995384.61425481,"1"
"POINT (5995091.38039142 1978462.02512064)",Hymenoptera,1978462.02512064,5995091.38039142,"1"
"POINT (5995142.50484172 1975758.12535274)",Decapoda,1975758.12535274,5995142.50484172,"1"
"POINT (5995350.03945604 1977743.05492543)",Diptera,1977743.05492543,5995350.03945604,"1"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994170.2192641 1977322.88010841)",Coleoptera,1977322.88010841,5994170.2192641,"4"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994170.2192641 1977322.88010841)",Coleoptera,1977322.88010841,5994170.2192641,"4"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994170.2192641 1977322.88010841)",Coleoptera,1977322.88010841,5994170.2192641,"4"
"POINT (5994170.2192641 1977322.88010841)",Coleoptera,1977322.88010841,5994170.2192641,"4"
"POINT (5994838.85204689 1976265.73555612)",Coleoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994036.56144064 1977434.5779758)",Hymenoptera,1977434.5779758,5994036.56144064,"8"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5995384.89165402 1978042.3264941)",Hymenoptera,1978042.3264941,5995384.89165402,"1"
"POINT (5995562.0186526 1978174.41985706)",Hymenoptera,1978174.41985706,5995562.0186526,"1"
"POINT (5995532.2387502 1977968.96120382)",Hymenoptera,1977968.96120382,5995532.2387502,"1"
"POINT (5994977.3341645 1976121.19266513)",Hymenoptera,1976121.19266513,5994977.3341645,"8"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Lepidoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5994977.3341645 1976121.19266513)",Coleoptera,1976121.19266513,5994977.3341645,"8"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5993813.18193616 1977571.6161258)",Hymenoptera,1977571.6161258,5993813.18193616,"4"
"POINT (5995751.11104486 1978592.01812421)",Hemiptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995075.95832351 1978476.14478857)",Lepidoptera,1978476.14478857,5995075.95832351,"5"
"POINT (5995499.36354649 1978970.53089881)",Lepidoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995499.36354649 1978970.53089881)",Lepidoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995499.36354649 1978970.53089881)",Lepidoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995751.11104486 1978592.01812421)",Lepidoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Lepidoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Lepidoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995891.95197228 1979414.54019537)",Hymenoptera,1979414.54019537,5995891.95197228,"2"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995006.73161431 1976209.09117825)",Hymenoptera,1976209.09117825,5995006.73161431,"1"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995075.95832351 1978476.14478857)",Hymenoptera,1978476.14478857,5995075.95832351,"5"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995075.95832351 1978476.14478857)",Hymenoptera,1978476.14478857,5995075.95832351,"5"
"POINT (5995690.12348802 1978928.38598446)",Hymenoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Hymenoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995075.95832351 1978476.14478857)",Coleoptera,1978476.14478857,5995075.95832351,"5"
"POINT (5995891.95197228 1979414.54019537)",Coleoptera,1979414.54019537,5995891.95197228,"2"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Coleoptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995075.95832351 1978476.14478857)",Coleoptera,1978476.14478857,5995075.95832351,"5"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Dermaptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Isopoda,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Ephemeroptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Isopoda,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Isopoda,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Hemiptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995751.11104486 1978592.01812421)",Hemiptera,1978592.01812421,5995751.11104486,"18"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Amphipoda,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Hemiptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Archaeognatha,1978928.38598446,5995690.12348802,"36"
"POINT (5995499.36354649 1978970.53089881)",Hemiptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995277.48147903 1975748.68739729)",Decapoda,1975748.68739729,5995277.48147903,"1"
"POINT (5995262.16231407 1975752.24948495)",Decapoda,1975752.24948495,5995262.16231407,"1"
"POINT (5995256.11040772 1975751.27061386)",Decapoda,1975751.27061386,5995256.11040772,"1"
"POINT (5995532.53288096 1979147.5354894)",Araneae,1979147.5354894,5995532.53288096,"1"
"POINT (5995219.63819457 1975720.64952125)",Amphipoda,1975720.64952125,5995219.63819457,"1"
"POINT (5995510.99073477 1976039.88007452)",Decapoda,1976039.88007452,5995510.99073477,"1"
"POINT (5995261.50041022 1975732.97071385)",Decapoda,1975732.97071385,5995261.50041022,"1"
"POINT (5995228.43345061 1975755.42761212)",Decapoda,1975755.42761212,5995228.43345061,"1"
"POINT (5994819.96073228 1976481.56727733)",Hymenoptera,1976481.56727733,5994819.96073228,"1"
"POINT (5995404.75097004 1975891.90319437)",Decapoda,1975891.90319437,5995404.75097004,"1"
"POINT (5995382.05065568 1975936.36928408)",Amphipoda,1975936.36928408,5995382.05065568,"1"
"POINT (5995213.93366924 1977384.89010986)",Coleoptera,1977384.89010986,5995213.93366924,"20"
"POINT (5995213.93366924 1977384.89010986)",Coleoptera,1977384.89010986,5995213.93366924,"20"
"POINT (5993782.26761531 1978095.24060458)",Decapoda,1978095.24060458,5993782.26761531,"1"
"POINT (5994312.20085235 1978058.74598435)",Lepidoptera,1978058.74598435,5994312.20085236,"1"
"POINT (5994439.13804832 1977910.41266092)",Lepidoptera,1977910.41266092,5994439.13804832,"1"
"POINT (5994953.06328769 1975984.78848517)",Decapoda,1975984.78848517,5994953.06328769,"1"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5994014.26843783 1977355.64691065)",Decapoda,1977355.64691065,5994014.26843783,"1"
"POINT (5995584.81322064 1977488.97660579)",Lepidoptera,1977488.97660579,5995584.81322064,"1"
"POINT (5995041.82755371 1976085.40859433)",Coleoptera,1976085.40859433,5995041.82755371,"1"
"POINT (5995188.2000206 1977234.68169845)",Odonata,1977234.68169845,5995188.2000206,"4"
"POINT (5995188.2000206 1977234.68169845)",Odonata,1977234.68169845,5995188.2000206,"4"
"POINT (5995188.2000206 1977234.68169845)",Odonata,1977234.68169845,5995188.2000206,"4"
"POINT (5995188.2000206 1977234.68169845)",Odonata,1977234.68169845,5995188.2000206,"4"
